Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
133,2008-04-21,33.682167053222656,34.26456794612682,33.32625698118635,33.649812788993856,7639361
134,2008-04-22,34.23221206665039,34.6204807979892,33.326257544868604,33.649813358148755,8814769
135,2008-04-23,34.26456832885742,34.669013093134396,33.81159107056852,34.29692478770089,5265604
136,2008-04-24,33.051239013671875,34.685196546281894,32.760039617238,34.62048581310255,8801780
137,2008-04-25,33.326255798339844,33.795411264158375,32.873276366934945,33.649811594663404,4095990
138,2008-04-28,33.45568084716797,34.10279250960232,33.32625939238247,33.35861365895214,4708244
139,2008-04-29,33.92481994628906,34.24837562092741,33.4880211020787,33.649798939397876,6497143
140,2008-04-30,34.15131759643555,34.58811875150304,33.97336368328124,34.26456299049095,6331377
141,2008-05-02,34.458709716796875,35.42937734890341,34.39399678592012,34.669020159385134,5658418
142,2008-05-05,34.296913146972656,35.10580240098121,34.07042240044824,34.911668102318146,7642293
143,2008-05-06,34.005706787109375,34.685174540033564,33.81157471073976,34.02188500870323,5061166
144,2008-05-07,33.52037811279297,34.19984596317643,33.00269030730071,33.97335741113279,4303106
145,2008-05-08,33.11595153808594,33.45568564847068,32.92181932804732,33.26155124417833,3642073
146,2008-05-09,32.92180252075195,33.7792242810943,32.42029072757417,32.679135736400056,8621761
147,2008-05-12,32.92180252075195,33.16446930510386,32.19379997344364,32.92180252075195,4890395
148,2008-05-13,33.01887130737305,33.26153811986029,32.74385023643922,33.06740598642221,5056766
149,2008-05-14,33.06741714477539,33.245373306166584,32.35559469346421,32.35559469346421,2982486
150,2008-05-15,33.08359146118164,33.45567977748318,32.3555908642195,32.3555908642195,2646760
151,2008-05-16,33.342430114746094,33.4394972874923,32.93798539018112,33.32625408116594,4422288
152,2008-05-20,33.2777099609375,33.40713355264882,32.937976049792375,33.002688942774256,3464912
153,2008-05-21,33.48802947998047,33.97336311335683,32.51736221322775,32.51736221322775,3419088
154,2008-05-22,33.0350456237793,33.19682347962318,32.679135657474326,32.679135657474326,3558000
155,2008-05-23,32.48500442504883,33.29389378076941,32.35558300583466,32.840916619267006,4417028
156,2008-05-26,32.24234390258789,32.436478263500085,30.73780809115151,30.73780809115151,2605807
157,2008-05-27,31.27168083190918,32.64679319573261,31.12608113811976,32.29088088268866,3316550
158,2008-05-28,32.4202995300293,32.614431693668195,30.834874791919,31.38491921360902,4505700
159,2008-05-29,32.95416259765625,33.32625304928685,31.999673516087327,32.760030452427806,11026212
160,2008-05-30,31.902606964111328,33.16447580666963,31.773185531452903,33.03505217975817,4023430
161,2008-06-02,30.543678283691406,32.355591811313566,30.090698804659166,31.708477956374164,4431595
162,2008-06-03,29.411230087280273,30.41425174963598,29.136206779878517,30.09069594998836,6240766
163,2008-06-04,28.505273818969727,29.589184446810574,28.327317687756086,29.281806871579683,5762089
164,2008-06-05,28.45673179626465,28.667044331395353,27.502242858486944,28.47291002115973,9721099
165,2008-06-06,28.149364471435547,29.330344595960774,27.744919674184466,28.311142390335977,6317089
166,2008-06-09,27.761091232299805,28.440559206066826,26.53157890533006,27.82580194545549,6500809
167,2008-06-10,27.566957473754883,27.79344826590483,26.93602416738012,27.50224675924903,6717902
168,2008-06-11,27.69638442993164,28.149361680235707,27.502250068799476,27.82580587451759,2586175
169,2008-06-12,27.8905086517334,28.052286508507333,26.531575093682886,27.34046437755255,3244212
170,2008-06-13,27.712556838989258,28.11700151119707,27.42135535844797,27.841978256394647,4248430
171,2008-06-16,28.683231353759766,29.12003039438209,27.858163573579805,27.955230758469213,4354615
172,2008-06-17,29.540651321411133,29.76713994071888,28.18171741131145,29.08767408279563,4736084
173,2008-06-18,29.50828742980957,30.155401055770582,29.443576725489258,29.443576725489258,5055019
174,2008-06-19,28.87735939025879,29.44358199432741,28.408203957166823,28.92589407287363,4221271
175,2008-06-20,28.214078903198242,29.233281242591733,27.84199051859262,29.120035806796764,3837789
176,2008-06-23,27.22723388671875,28.084658312972714,26.952212696385597,27.987591106985914,4516050
177,2008-06-24,26.38597869873047,27.63166922642447,26.110955430771153,27.227222340615466,5238203
178,2008-06-25,25.65798568725586,26.19185195707417,25.07558472383819,25.884474341292307,3933879
179,2008-06-26,27.113981246948242,28.278782926692646,25.803579905799054,25.803579905799054,18253250
180,2008-06-27,25.916818618774414,26.790420824263116,25.771218982610524,26.208020085354875,6821283
181,2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
182,2008-07-01,23.603397369384766,25.399132164662976,22.69744085882296,25.399132164662976,6202295
183,2008-07-02,24.638784408569336,24.897629535047216,22.859227181132635,23.61958432873885,5245963
184,2008-07-03,23.991666793823242,24.63877835387086,23.296022744473284,24.42846797455661,4726793
185,2008-07-04,24.315237045288086,24.784392766694413,23.457814595623223,23.61959258191881,4862814
186,2008-07-07,24.849088668823242,25.852112462000328,24.638778290053718,24.638778290053718,5528014
187,2008-07-08,25.577091217041016,26.208024543922107,22.972464576685976,22.972464576685976,8354280
188,2008-07-09,27.356647491455078,27.469890694884896,25.916822553429228,25.916822553429228,6860769
189,2008-07-10,28.553808212280273,28.89354226825272,26.596295027156547,27.356652095559,7216175
190,2008-07-11,27.19488525390625,29.18475351515278,26.984572564944525,28.828843278397528,6040791
191,2008-07-14,27.211044311523438,28.18171377255338,26.531578541331246,26.531578541331246,5942149
192,2008-07-15,26.0786075592041,26.822786475398363,25.884475359927514,26.531587079356683,3693378
193,2008-07-16,25.366783142089844,26.53158502455284,24.92998188760286,26.07860553948237,6973872
194,2008-07-17,26.660999298095703,26.85513362428984,25.884466381824854,25.884466381824854,5038238
195,2008-07-18,28.149364471435547,28.37585311904546,26.353629132790058,27.146340496551485,5983177
196,2008-07-21,29.734785079956055,29.912741203783337,28.165538616551565,28.634694074457574,8754188
197,2008-07-22,30.948118209838867,31.22313930587405,29.4759389741989,29.734784036660827,12631056
198,2008-07-23,33.13212203979492,33.77923364410124,31.740831651685703,32.32323253441203,12798869
199,2008-07-24,31.967313766479492,33.746870316042134,29.97744686603329,29.97744686603329,10764301
200,2008-07-25,32.03203201293945,33.067412368105465,30.81869771634174,31.627587247406883,10710381
201,2008-07-28,31.773189544677734,32.662968040786865,31.417277268532757,32.03203244268865,5533881
202,2008-07-29,30.495132446289062,31.546688510548762,30.252465662229135,31.061354942428903,5145929
203,2008-07-30,31.773189544677734,32.03203244268865,30.770165634998843,30.770165634998843,7354746
204,2008-07-31,30.656919479370117,32.32323321193836,30.252474718201114,32.32323321193836,6006517
205,2008-08-01,31.546707153320312,31.676130831187763,29.120037878661954,30.17159456434724,4699412
206,2008-08-04,31.740829467773438,32.32323031042796,30.915761790200623,30.915761790200623,4301346
207,2008-08-05,33.16447448730469,33.407141309575124,31.5466934779155,31.870249240942748,9161115
208,2008-08-06,32.32323455810547,34.34545844817012,32.0967459212689,34.34545844817012,8616591
209,2008-08-07,32.24234390258789,32.97034446462875,31.23932002829697,31.23932002829697,4809365
210,2008-08-08,31.69229507446289,32.48500624872041,31.579049680603415,31.870248987309303,4883824
211,2008-08-11,31.983509063720703,32.45266469289948,31.740842131981267,32.09675450956735,2714705
212,2008-08-12,31.433452606201172,32.355587476847724,31.19078576595241,32.19380738909543,5801276
213,2008-08-13,31.562875747680664,31.87025332307673,30.818696958548504,31.061363811901174,2754609
214,2008-08-14,30.80251693725586,31.708471317120992,30.737804029334395,31.38491555452546,2566362
215,2008-08-18,30.44661521911621,31.38492637648482,30.1554158100718,30.73781462816062,2963058
216,2008-08-19,29.88037872314453,30.576022655565524,29.26562152788038,30.398068761866686,2941144
217,2008-08-20,30.22011947631836,30.46278632517013,30.009806890761578,30.090695840378835,3319410
218,2008-08-21,29.89655876159668,30.398070605604648,29.54064656410642,30.090690892202684,4138486
219,2008-08-22,29.589189529418945,30.931947664449645,28.828834575266402,30.931947664449645,4139879
220,2008-08-25,29.912738800048828,30.317183506131677,29.702426236333967,30.317183506131677,2034227
221,2008-08-26,29.961265563964844,30.05833271373384,29.411221307610596,29.60535341289604,1489491
222,2008-08-27,29.362695693969727,30.333363102604768,29.20091779253055,30.12305270843513,4297168
223,2008-08-28,28.925888061523438,29.767131581904298,28.553797682482564,29.443575875391836,7382078
224,2008-08-29,30.12306022644043,30.236305663412534,29.314170517364772,29.44359199311537,2219080
225,2008-09-01,30.10674476623535,30.23714664203342,29.50363111619877,30.057842404654235,3417069
226,2008-09-02,31.687891006469727,31.818292931193724,30.057853682160054,30.31865974248467,5030404
227,2008-09-04,31.019569396972656,31.590081562145357,30.758763393575624,31.329275558748325,2813325
228,2008-09-05,30.334957122802734,30.67726490028589,29.99264934531958,30.644663317334594,3330688
229,2008-09-08,31.93238639831543,33.2201132975195,31.622678053839923,31.94868497570809,8377948
230,2008-09-09,32.04649353027344,32.30729955906494,31.312977817915293,31.93239241265465,3737279
231,2008-09-10,31.769384384155273,32.30729494538375,31.459676025575682,31.883485485479717,3847698
232,2008-09-11,30.921762466430664,31.62267642806161,30.67725728759999,31.62267642806161,2567354
233,2008-09-12,31.23147201538086,32.07909094613527,30.726160814772506,31.133669490928266,6093354
234,2008-09-15,29.259126663208008,30.563154296882903,28.378908452652624,30.090444721850925,6770268
235,2008-09-16,29.829639434814453,30.09044540968635,27.710594481653647,28.11810312649226,4654621
236,2008-09-17,29.063520431518555,30.25344462315416,28.68861120434013,30.25344462315416,4674190
237,2008-09-18,28.998327255249023,29.568839474061743,26.911883453655886,28.688621064354525,6603710
238,2008-09-19,30.758758544921875,30.921761994990472,29.34062764497477,29.68293533229398,9821730
239,2008-09-22,30.09044647216797,32.92670850909274,29.84594127663142,31.622678588688494,4162514
240,2008-09-23,29.731834411621094,30.40014897499576,29.177623143533214,29.731834411621094,6569683
241,2008-09-24,30.416454315185547,30.7424612523815,29.438433503597697,29.82964138605763,5730103
242,2008-09-25,29.471038818359375,30.628364034319777,28.77012248799188,30.497959916381575,10926783
243,2008-09-26,28.998327255249023,29.634042639198558,28.493018201573115,29.634042639198558,4967945
244,2008-09-29,27.922500610351562,29.829639762629395,27.38458786672762,29.829639762629395,7859964
245,2008-09-30,27.971403121948242,29.014624909969562,26.406569334478213,26.406569334478213,6616439
246,2008-10-01,28.90052604675293,29.177630646616993,27.75949943309499,28.3300138453621,3743739
247,2008-10-03,29.30803680419922,29.666643172106603,28.525618689819016,29.047230766072484,4681406
248,2008-10-06,28.70491600036621,29.34062904376569,28.118103109968274,28.982022763043982,5560277
249,2008-10-07,29.650348663330078,30.28606420687608,28.688628266638162,28.688628266638162,9928258
250,2008-10-08,29.422136306762695,29.66664153951173,27.41719207169483,28.656021237341506,9985473
251,2008-10-10,29.242830276489258,29.911144981500318,27.074884893591797,29.308033436686376,9025179
252,2008-10-13,29.829639434814453,30.0578438337489,29.19392639104139,29.389531424914285,6805621
253,2008-10-14,29.1124210357666,30.938060421588315,28.884216665257792,29.992639156800934,5099383
254,2008-10-15,28.867921829223633,29.487334135538344,28.558215676066276,28.949423564837467,5495022
255,2008-10-16,27.759502410888672,28.460418802882707,27.221591733368392,28.460418802882707,6651066
256,2008-10-17,25.673046112060547,28.5256060542199,25.2981369074229,28.33000327042567,5586092
257,2008-10-20,25.96646499633789,26.99338844001872,25.15144744304038,25.770862110072454,7922965
258,2008-10-21,26.17836570739746,27.54759448386349,25.428549264537722,26.227265866569894,8047276
259,2008-10-22,24.743934631347656,26.11316345542921,24.49942940523037,25.91756060106113,5408099
260,2008-10-23,23.537708282470703,24.35272566792837,23.17909974851887,24.124521242175458,6641370
261,2008-10-24,20.48954200744629,23.14649775183014,20.212435217031533,22.820490803519185,9905588
262,2008-10-27,18.908411026000977,20.212439067673245,16.95236896349257,20.114636522372518,12878172
263,2008-10-29,21.402362823486328,22.75529083269432,19.560422159947255,21.516463933766737,13094201
264,2008-10-31,22.771591186523438,23.472507468566736,21.646867630309963,22.527085969482414,8097887
265,2008-11-03,23.472511291503906,24.091923724540255,22.657491557749797,24.059322139274542,4951148
266,2008-11-04,24.499441146850586,24.695046305840787,23.032409087056003,23.146510254069195,4515828
267,2008-11-05,23.6029109954834,25.68935698474554,23.14649989898403,25.68935698474554,6145587
268,2008-11-06,22.82049560546875,24.369031146668885,22.34778587312424,23.14650262237897,4896229
269,2008-11-07,24.597232818603516,25.330748523220308,22.494486030000978,22.65748951991582,8250147
270,2008-11-10,25.151447296142578,25.721959580118742,24.597235805312483,25.363350974411656,3775177
271,2008-11-11,24.8580379486084,25.9012598042841,24.287525754471158,25.265546658706423,8900004
272,2008-11-12,23.814815521240234,25.395950309601254,23.521410114124937,25.395950309601254,5705390
273,2008-11-14,23.733314514160156,24.776538685069326,23.439909097889743,23.60291259823474,4038880
274,2008-11-17,24.711328506469727,25.526347987877987,22.49448108844639,25.526347987877987,5361538
275,2008-11-18,23.374710083007812,24.646136607038706,22.918298917575623,24.646136607038706,6392448
276,2008-11-19,22.804195404052734,24.20602591940135,22.51078778314176,23.47251018343856,5606729
277,2008-11-20,22.55968475341797,22.983491975061984,21.597962583550377,22.820488517237088,5080395
278,2008-11-21,23.99411964416504,24.743936159404743,21.842472637107864,22.412984866613407,8350092
279,2008-11-24,24.597232818603516,24.98844075222387,23.374706644242192,24.711333935018107,5420119
280,2008-11-25,23.99411964416504,25.151444894765845,23.79851677771754,24.858039489656406,5453771
281,2008-11-26,24.532026290893555,24.906933348164564,23.554005573620486,24.254919536649187,5246053
282,2008-11-27,24.532026290893555,24.532026290893555,24.532026290893555,24.532026290893555,0
283,2008-11-28,24.14081382751465,24.61352556241639,23.179093993625145,23.798508379310775,8464961
284,2008-12-01,23.945220947265625,25.55895519598503,23.84741840261185,24.613535756377118,5733003
285,2008-12-02,23.733314514160156,23.99412055688745,22.983497970397863,23.76591609857974,5879324
286,2008-12-03,24.450532913208008,24.76023913725335,23.228006599179096,23.961522387596442,6430656
287,2008-12-04,25.62415885925293,25.754563002843355,21.679472758705035,21.679472758705035,4648185
288,2008-12-05,25.314449310302734,26.536975560883413,24.466830225549543,24.466830225549543,5338962
289,2008-12-08,25.37965202331543,26.210970373376295,24.287529823795687,25.999066692971805,11709287
290,2008-12-10,24.972131729125977,26.569566730231234,24.613525496051768,26.569566730231234,11172070
291,2008-12-11,24.695030212402344,25.412244976504457,24.303820149368583,25.412244976504457,9867592
292,2008-12-12,23.92892074584961,24.206027594068562,23.4073086353939,24.091924254007445,9847702
293,2008-12-15,24.320127487182617,24.85804036329,24.12452461386067,24.74393702902819,5741641
294,2008-12-16,25.249244689941406,25.55895085298908,23.146498075253415,24.450528097594415,9183505
295,2008-12-17,25.216644287109375,25.917560595007632,24.548329560369638,25.917560595007632,8720755
296,2008-12-18,25.96646499633789,26.24357184880969,24.646136117820603,24.646136117820603,12640018
297,2008-12-19,27.221593856811523,27.547600889436453,25.933866520118396,26.732583307874133,10050607
298,2008-12-22,27.237895965576172,27.466100457255266,26.292474198795947,26.292474198795947,6524631
299,2008-12-23,26.68366813659668,27.498685327509786,26.488065337302906,27.058577370942082,5151765
300,2008-12-24,26.22726821899414,27.042285684144556,22.005475980813905,22.005475980813905,13318746
301,2008-12-26,26.27617073059082,27.661700545157444,25.591557325213248,27.661700545157444,5480531
302,2008-12-29,26.830373764038086,27.042277355362213,25.75455059920829,26.56956781334061,3418418
303,2008-12-30,26.781475067138672,27.221585307307237,25.78715348774465,26.765174278451692,4868199
304,2008-12-31,27.10749053955078,27.51499933076051,26.504378855086387,27.51499933076051,4396180
305,2009-01-02,27.498695373535156,27.955106493711334,26.977085507317796,27.955106493711334,3976548
306,2009-01-05,26.87928009033203,27.95510350242358,26.536972339547056,27.95510350242358,4505326
