Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.564666748046875,34.44588934996186,31.22664598759559,34.44588934996186,15133331
2008-02-12,31.00129508972168,32.723589746525626,30.743755395734077,32.514339973203576,10237627
2008-02-13,30.550607681274414,31.95097633158121,29.922856066779108,31.548571170598613,10395753
2008-02-14,33.22257995605469,33.56060074388351,31.22664851675604,31.22664851675604,12514003
2008-02-15,34.1722526550293,34.44588902596069,32.20851468092637,33.093805996873364,12080990
2008-02-18,33.97909927368164,34.9448738572715,33.68936842683611,34.9448738572715,6977153
2008-02-19,33.60889434814453,34.67124464505613,33.35135455144048,34.59076359503538,7226542
2008-02-20,32.77189254760742,33.3030688199597,32.40168056827357,33.28697217233902,5604999
2008-02-21,32.99723434448242,33.56060161102417,32.59482915409546,33.30306185253894,3874365
2008-02-22,32.5787353515625,32.78798519554064,31.564672873421785,31.902693699468692,2691220
2008-02-25,32.85237503051758,33.254780322584146,32.06366109470479,32.96504938557159,6270186
2008-02-26,32.981136322021484,33.44792588672669,32.82017425259294,33.15819503503044,7139423
2008-02-27,34.91267013549805,36.63496242485477,33.46401196788863,33.46401196788863,43223132
2008-02-28,35.89455032348633,36.16818671561459,34.76781583409105,35.250702043831886,35763847
2008-02-29,35.379459381103516,36.37742476499758,34.79999786342267,35.66919232313103,16477462
2008-03-03,33.89862060546875,35.02535733440629,33.51231205499217,33.83423621092064,10049153
2008-03-04,33.02942657470703,34.25273883178418,32.192425060108526,34.123970039749935,11485198
2008-03-05,33.64107894897461,33.802041007425444,32.224611524694694,33.19038387539969,8581053
2008-03-07,31.918779373168945,33.15818791490302,30.582793173878514,33.15818791490302,14251925
2008-03-10,31.8055419921875,32.03203061213039,29.977452609626702,31.967319891325737,11713659
2008-03-11,34.42634582519531,34.74990163276941,30.80252121921611,31.546697821233924,19665129
2008-03-12,33.55274200439453,35.591143813517725,33.22918623133538,35.36465521122693,12262350
2008-03-13,28.942075729370117,33.0027041120274,28.149364368507246,32.67914827540962,47000084
2008-03-14,30.931936264038086,31.061357682586248,29.15237969061045,29.750956494211703,35798540
2008-03-17,29.718597412109375,30.3495305650468,29.087664259171955,30.3495305650468,19211273
2008-03-18,29.977455139160156,30.55985606405213,29.184741611090132,29.670075349457882,12632937
2008-03-19,30.1554012298584,33.58509052116092,29.961266921524093,31.38491120180021,16449023
2008-03-24,30.44660186767578,31.287847649295717,29.783312177658452,31.287847649295717,11636914
2008-03-25,31.59522819519043,31.789360336677856,30.673093391803047,31.239315977750714,13232423
2008-03-26,31.40109634399414,32.1614533258438,31.06136232669423,31.38491811569355,11448313
2008-03-27,31.967317581176758,32.27469732272887,30.931939540365274,30.931939540365274,17425122
2008-03-28,32.03202819824219,32.27469722291554,31.190784502670205,32.112917141715634,11599511
2008-03-31,31.8055419921875,32.17763247675736,31.38491901557745,32.03203061213039,9914705
2008-04-01,31.870248794555664,32.32322817300098,31.46580409643641,32.032026673803365,6034588
2008-04-02,32.38794708251953,33.32626033617419,32.032034780399925,32.032034780399925,6087024
2008-04-03,32.12908935546875,32.61442292546664,31.87024434595269,32.4688232933178,3883474
2008-04-04,31.967317581176758,32.339408038857144,31.352562486578606,32.339408038857144,5906537
2008-04-07,31.83789825439453,32.161454050686025,31.465807772107407,32.01585438120549,4088729
2008-04-08,31.02900505065918,31.854072671323518,30.802516459207947,31.789359764406385,5753811
2008-04-09,31.109899520874023,31.38492064715436,30.753987246566165,31.126077750479524,3776374
2008-04-10,31.72464942932129,31.951138023468136,30.948116479602696,31.06135967954965,7075297
2008-04-11,31.870248794555664,32.193804553051066,31.54669303606026,32.032026673803365,4012660
2008-04-15,32.3555908203125,32.51736873052899,31.126078263816463,31.676122719701883,6362785
2008-04-16,31.91878318786621,32.905628681253994,31.789359569080084,32.6791400911944,4725794
2008-04-17,33.14830017089844,33.90865498716184,32.04820913027328,32.40412138929237,14831167
2008-04-21,33.68216323852539,34.26456406546934,33.32625320679793,33.6498089779609,7639361
2008-04-22,34.23220443725586,34.62047308206052,33.32625011738578,33.649805858554465,8814769
2008-04-23,34.26456832885742,34.669013093134396,33.81159107056852,34.29692478770089,5265604
2008-04-24,33.05122756958008,34.68518453642734,32.760028273974875,34.62047382565428,8801780
2008-04-25,33.32625198364258,33.79540739575913,32.87327260408807,33.64980774293026,4095990
2008-04-28,33.45567321777344,34.102784732637325,33.32625179250183,33.35860605169327,4708244
2008-04-29,33.92481994628906,34.24837562092741,33.4880211020787,33.649798939397876,6497143
2008-04-30,34.15132522583008,34.58812647847883,33.97337127292092,34.26457064518447,6331377
2008-05-02,34.458709716796875,35.42937734890341,34.39399678592012,34.669020159385134,5658418
2008-05-05,34.29692077636719,35.10581021031424,34.07042997945959,34.911675868465736,7642293
2008-05-06,34.0057258605957,34.68519399462706,33.8115936753392,34.02190409126377,5061166
2008-05-07,33.520381927490234,34.19984985519873,33.0026940630839,33.97336127738016,4303106
2008-05-08,33.11594009399414,33.45567408697479,32.921807951043036,33.26153974977071,3642073
2008-05-09,32.921810150146484,33.779232109190254,32.420298240746895,32.67914330955828,8621761
2008-05-12,32.921810150146484,33.1644769907347,32.193807434128736,32.921810150146484,4890395
2008-05-13,33.01887512207031,33.26154196259305,32.743854019363084,33.06740980672673,5056766
2008-05-14,33.067405700683594,33.24536180048707,32.35558349572251,32.35558349572251,2982486
2008-05-15,33.08357620239258,33.45566434707982,32.355575941198325,32.355575941198325,2646760
2008-05-16,33.342430114746094,33.4394972874923,32.93798539018112,33.32625408116594,4422288
2008-05-20,33.27771759033203,33.407141211715576,32.937983601298015,33.00269650911626,3464912
2008-05-21,33.488037109375,33.973370853322265,32.51736962148047,32.51736962148047,3419088
2008-05-22,33.03506088256836,33.19683881313695,32.67915075186963,32.67915075186963,3558000
2008-05-23,32.48499298095703,33.29388205171524,32.35557160733653,32.84090504979145,4417028
2008-05-26,32.242340087890625,32.43647442583414,30.737804454460797,30.737804454460797,2605807
2008-05-27,31.27167320251465,32.64678523085004,31.126073544247383,32.290873004638506,3316550
2008-05-28,32.420291900634766,32.61442401858899,30.83486753561883,31.38491182786816,4505700
2008-05-29,32.954166412353516,33.32625690705644,31.999677220295155,32.760034244652786,11026212
2008-05-30,31.90260887145996,33.16447778946112,31.773187431063867,33.03505415481185,4023430
2008-06-02,30.54368019104004,32.355593831810026,30.090700683720772,31.708479936460563,4431595
2008-06-03,29.411222457885742,30.41424386005349,29.136199221826168,30.09068814433758,6240766
2008-06-04,28.50527572631836,29.589186426685977,28.327319583197298,29.2818088308878,5762089
2008-06-05,28.456737518310547,28.667050095730644,27.502248388605334,28.472915746458725,9721099
2008-06-06,28.149354934692383,29.330334659112516,27.744910274463443,28.31113279878396,6317089
2008-06-09,27.761093139648438,28.440561160098866,26.53158072820404,27.82580385725013,6500809
2008-06-10,27.566957473754883,27.79344826590483,26.93602416738012,27.50224675924903,6717902
2008-06-11,27.696374893188477,28.149351987518113,27.502240598902926,27.82579629321052,2586175
2008-06-12,27.890514373779297,28.05229226374374,26.53158053692855,27.340469986750787,3244212
2008-06-13,27.712556838989258,28.11700151119707,27.42135535844797,27.841978256394647,4248430
2008-06-16,28.683229446411133,29.120028457987637,27.858161721095698,27.95522889953043,4354615
2008-06-17,29.540645599365234,29.76713417480197,28.181711952492048,29.08766844849176,4736084
2008-06-18,29.508285522460938,30.155399106593993,29.443574822323377,29.443574822323377,5055019
2008-06-19,28.877361297607422,29.44358393907503,28.408205833527752,28.925895983427974,4221271
2008-06-20,28.214069366455078,29.233271361344286,27.8419811076204,29.120025963827818,3837789
2008-06-23,27.227230072021484,28.08465437814519,26.952208920220432,27.98758718575808,4516050
2008-06-24,26.3859806060791,27.631671223819644,26.110957318239333,27.227224308774613,5238203
2008-06-25,25.657970428466797,26.19183638079515,25.07556981140264,25.884458947810575,3933879
2008-06-26,27.11397933959961,28.278780937405365,25.80357809063136,25.80357809063136,18253250
2008-06-27,25.916826248168945,26.790428710828714,25.771226569143426,26.20802780047331,6821283
2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
2008-07-01,23.603403091430664,25.399138322039295,22.697446361242648,25.399138322039295,6202295
2008-07-02,24.63878631591797,24.89763146243368,22.859228950721384,23.619586157188706,5245963
2008-07-03,23.991670608520508,24.638782271459462,23.296026448562504,24.428471858705667,4726793
2008-07-04,24.315223693847656,24.784379157641663,23.45780171499148,23.619579612455148,4862814
2008-07-07,24.849088668823242,25.852112462000328,24.638778290053718,24.638778290053718,5528014
2008-07-08,25.57709503173828,26.208028452719972,22.972468002916,22.972468002916,8354280
2008-07-09,27.35664176940918,27.46988494915251,25.916817132543933,25.916817132543933,6860769
2008-07-10,28.55379295349121,28.893526827914133,26.596280814437435,27.35663747651482,7216175
2008-07-11,27.194869995117188,29.18473713986774,26.984557424159895,28.828827102810305,6040791
2008-07-14,27.211042404174805,28.181711797166013,26.53157668160953,26.53157668160953,5942149
2008-07-15,26.078598022460938,26.822776666514784,25.88446589417698,26.531577376962446,3693378
2008-07-16,25.366783142089844,26.53158502455284,24.92998188760286,26.07860553948237,6973872
2008-07-17,26.661006927490234,26.855141309238455,25.884473789004307,25.884473789004307,5038238
2008-07-18,28.149354934692383,28.375843505570046,26.353620204425347,27.146331299623526,5983177
2008-07-21,29.73478889465332,29.91274504131072,28.165542229929056,28.634697748023363,8754188
2008-07-22,30.948122024536133,31.223143154470705,29.475942607433822,29.734787701801263,12631056
2008-07-23,33.13212585449219,33.77923753330429,31.74083530619547,32.32323625597706,12798869
2008-07-24,31.967317581176758,33.746874343095975,29.97745044327739,29.97745044327739,10764301
2008-07-25,32.03202819824219,33.06740843010467,30.818694046140557,31.62758348087498,10710381
2008-07-28,31.773189544677734,32.662968040786865,31.417277268532757,32.03203244268865,5533881
2008-07-29,30.495140075683594,31.546696403025805,30.252473230912315,31.06136271348325,5145929
2008-07-30,31.773189544677734,32.03203244268865,30.770165634998843,30.770165634998843,7354746
2008-07-31,30.65691566467285,32.32322918989859,30.25247095382966,32.32322918989859,6006517
2008-08-01,31.546693801879883,31.67611742497165,29.120025554255193,30.17158179489256,4699412
2008-08-04,31.740829467773438,32.32323031042796,30.915761790200623,30.915761790200623,4301346
2008-08-05,33.16448211669922,33.40714899479448,31.54670073514404,31.870256572604386,9161115
2008-08-06,32.3232307434082,34.345454394815675,32.096742133301184,34.345454394815675,8616591
2008-08-07,32.242340087890625,32.970340563799354,31.23931633227074,31.23931633227074,4809365
2008-08-08,31.69230079650879,32.48501211389037,31.579055382202853,31.870254741484796,4883824
2008-08-11,31.983484268188477,32.452639533649716,31.740817524578986,32.09672962624047,2714705
2008-08-12,31.433448791503906,32.35558355024212,31.190781980704678,32.19380348212312,5801276
2008-08-13,31.562881469726562,31.87025910084723,30.818702545681944,31.06136944302778,2754609
2008-08-14,30.80251693725586,31.708471317120992,30.737804029334395,31.38491555452546,2566362
2008-08-18,30.44660186767578,31.384912613576464,30.155402586328048,30.73780114902351,2963058
2008-08-19,29.88038444519043,30.57602851082615,29.265627132201235,30.398074583049418,2941144
2008-08-20,30.220121383666992,30.462788247834723,30.00980878483629,30.09069773955887,3319410
2008-08-21,29.896560668945312,30.39807254494887,29.540648448748478,30.090692811936616,4138486
2008-08-22,29.58917808532715,30.93193570102468,28.82882342525403,30.93193570102468,4139879
2008-08-25,29.912748336791992,30.317193171819415,29.702435706025536,30.317193171819415,2034227
2008-08-26,29.961271286010742,30.058338454317763,29.411226924608243,29.60535906696932,1489491
2008-08-27,29.362699508666992,30.3333670434077,29.200921586210207,30.123056621915286,4297168
2008-08-28,28.925893783569336,29.76713747036286,28.553803330922484,29.443581699845428,7382078
2008-08-29,30.12303924560547,30.23628460370166,29.31415009992481,29.443571485532818,2219080
2008-09-01,30.106748580932617,30.237150473253347,29.503634854478076,30.05784621315529,3417069
2008-09-02,31.687889099121094,31.818291015995975,30.057851872926168,30.318657917552414,5030404
2008-09-04,31.019567489624023,31.590079619716754,30.758761502263575,31.329273632356305,2813325
2008-09-05,30.3349552154541,30.677262971414223,29.99264745949398,30.64466139051279,3330688
2008-09-08,31.932395935058594,33.22012321884778,31.62268749808737,31.94869451731889,8377948
2008-09-09,32.04649353027344,32.30729955906494,31.312977817915293,31.93239241265465,3737279
2008-09-10,31.769386291503906,32.3072968850271,31.45967791433026,31.88348739967868,3847698
2008-09-11,30.921764373779297,31.62267837864475,30.677259179866795,31.62267837864475,2567354
2008-09-12,31.231473922729492,32.07909290524914,30.726162691261088,31.13367139230396,6093354
2008-09-15,29.259122848510742,30.563150312171313,28.378904752714966,30.090440798769468,6770268
2008-09-16,29.829639434814453,30.09044540968635,27.710594481653647,28.11810312649226,4654621
2008-09-17,29.063522338867188,30.253446608593823,28.688613087084637,30.253446608593823,4674190
2008-09-18,28.998327255249023,29.568839474061743,26.911883453655886,28.688621064354525,6603710
2008-09-19,30.75876808166504,30.9217715822728,29.340636742026902,29.6829445354785,9821730
2008-09-22,30.090438842773438,32.92670016056756,29.845933709230867,31.622670570798448,4162514
2008-09-23,29.73183250427246,30.400147024773595,29.177621271738197,29.731832504272464,6569683
2008-09-24,30.416452407836914,30.742459324589692,29.438431657578587,29.829639515506738,5730103
2008-09-25,29.471033096313477,30.62835808756962,28.770116902034687,30.497953994950453,10926783
2008-09-26,28.998327255249023,29.634042639198558,28.493018201573115,29.634042639198558,4967945
2008-09-29,27.922500610351562,29.829639762629395,27.38458786672762,29.829639762629395,7859964
2008-09-30,27.971403121948242,29.014624909969562,26.406569334478213,26.406569334478213,6616439
2008-10-01,28.90052604675293,29.177630646616993,27.75949943309499,28.3300138453621,3743739
2008-10-03,29.308029174804688,29.666635449360562,28.5256112641016,29.047223204570326,4681406
2008-10-06,28.704919815063477,29.3406329429451,28.118106846681908,28.98202661456694,5560277
2008-10-07,29.650341033935547,30.286056413904227,28.688620884705962,28.688620884705962,9928258
2008-10-08,29.422128677368164,29.666633846715044,27.417184962198327,28.656013806606722,9985473
2008-10-10,29.242826461791992,29.911141079622087,27.07488136170079,29.308029613483427,9025179
2008-10-13,29.829639434814453,30.0578438337489,29.19392639104139,29.389531424914285,6805621
2008-10-14,29.112422943115234,30.938062448546745,28.884218557655238,29.992641121818522,5099383
2008-10-15,28.867923736572266,29.487336083812515,28.55821756295214,28.949425477571047,5495022
2008-10-16,27.759489059448242,28.460405114323716,27.22157864064594,28.460405114323716,6651066
2008-10-17,25.673051834106445,28.525612412048513,25.298142545908494,28.330009584658054,5586092
2008-10-20,25.966455459594727,26.99337852611582,25.151438205629955,25.770852645168663,7922965
2008-10-21,26.178363800048828,27.54759247675322,25.428547411820514,26.227263955658408,8047276
2008-10-22,24.74393653869629,26.113165468322773,24.49943129373169,25.91756259887694,5408099
2008-10-23,23.537708282470703,24.35272566792837,23.17909974851887,24.124521242175458,6641370
2008-10-24,20.489538192749023,23.146493442466774,20.21243145392539,22.820486554851065,9905588
2008-10-27,18.908405303955078,20.212432951003585,16.952363833382318,20.114630435299773,12878172
2008-10-29,21.402360916137695,22.755288804774633,19.560420416749796,21.516462016249573,13094201
2008-10-31,22.77159881591797,23.47251533279628,21.646874882877086,22.527093516957912,8097887
2008-11-03,23.47250747680664,24.09191980917754,22.65748787550762,24.05931822921016,4951148
2008-11-04,24.49942970275879,24.6950347703786,23.032398328238997,23.14649944195366,4515828
2008-11-05,23.602916717529297,25.68936321260785,23.146505510382337,25.68936321260785,6145587
2008-11-06,22.820486068725586,24.36902096278878,22.34777653392768,23.14649294939665,4896229
2008-11-07,24.597240447998047,25.330756380131515,22.494493007180484,22.65749654765459,8250147
2008-11-10,25.151443481445312,25.721955678892392,24.59723207467197,25.36334712757515,3775177
2008-11-11,24.858028411865234,25.901249867310675,24.287516436604008,25.26553696562325,8900004
2008-11-12,23.814817428588867,25.3959523435843,23.521411997974482,25.3959523435843,5705390
2008-11-14,23.733314514160156,24.776538685069326,23.439909097889743,23.60291259823474,4038880
2008-11-17,24.71133041381836,25.526349958134055,22.494482824687225,25.526349958134055,5361538
2008-11-18,23.374711990356445,24.646138618134234,22.918300787681645,24.646138618134234,6392448
2008-11-19,22.8041934967041,24.206023894803263,22.51078590033382,23.472508220191912,5606729
2008-11-20,22.55968475341797,22.983491975061984,21.597962583550377,22.820488517237088,5080395
2008-11-21,23.994117736816406,24.743934192451444,21.842470900798677,22.41298308495287,8350092
2008-11-24,24.597240447998047,24.988448502960495,23.37471389444226,24.71134159980371,5420119
2008-11-25,23.994117736816406,25.151442895418725,23.798514885917836,24.858037513632766,5453771
2008-11-26,24.532028198242188,24.90693528466197,23.55400740492866,24.254921422452956,5246053
2008-11-27,24.532028198242188,24.532028198242188,24.532028198242188,24.532028198242188,0
2008-11-28,24.140819549560547,24.61353139650815,23.17909948771663,23.79851402022074,8464961
2008-12-01,23.94521713256836,25.558951124204828,23.847414603495448,24.613531835211067,5733003
2008-12-02,23.733314514160156,23.99412055688745,22.983497970397863,23.76591609857974,5879324
2008-12-03,24.450525283813477,24.760231411219983,23.227999351254184,23.96151491078976,6430656
2008-12-04,25.624149322509766,25.75455341756666,21.67946469008648,21.67946469008648,4648185
2008-12-05,25.314443588256836,26.536969562499237,24.466824695098385,24.466824695098385,5338962
2008-12-08,25.379640579223633,26.21095855442973,24.287518872159293,25.999054969576008,11709287
2008-12-10,24.972137451171875,26.569572818309016,24.613531135927616,26.569572818309016,11172070
2008-12-11,24.69503402709961,25.41224890199151,24.303823903634743,25.41224890199151,9867592
2008-12-12,23.928918838500977,24.20602566463204,23.40730676962241,24.09192233366598,9847702
2008-12-15,24.32012367248535,24.858036464219218,24.124520829844403,24.74393314785491,5741641
2008-12-16,25.249244689941406,25.55895085298908,23.146498075253415,24.450528097594415,9183505
2008-12-17,25.216644287109375,25.917560595007632,24.548329560369638,25.917560595007632,8720755
2008-12-18,25.966455459594727,26.24356221029307,24.646127065996637,24.646127065996637,12640018
2008-12-19,27.221588134765625,27.547595098863074,25.933861068755945,26.73257768861945,10050607
2008-12-22,27.23788833618164,27.466092763940154,26.292466834216132,26.292466834216132,6524631
2008-12-23,26.683671951293945,27.498689258721914,26.488069124036798,27.05858123923638,5151765
2008-12-24,26.227264404296875,27.04228175090483,22.00547278016684,22.00547278016684,13318746
2008-12-26,26.276165008544922,27.661694521390825,25.591551752252595,27.661694521390825,5480531
2008-12-29,26.830379486083984,27.042283122600253,25.754556091816106,26.56957347976508,3418418
2008-12-30,26.781475067138672,27.221585307307237,25.78715348774465,26.765174278451692,4868199
2008-12-31,27.10748863220215,27.514997394738575,26.504376990174155,27.514997394738575,4396180
2009-01-02,27.498695373535156,27.955106493711334,26.977085507317796,27.955106493711334,3976548
2009-01-05,26.879281997680664,27.95510548611244,26.5369742226056,27.95510548611244,4505326
2009-01-06,26.683671951293945,27.90620012331184,26.24356393180841,27.90620012331184,3969700
2009-01-07,25.281848907470703,27.61280039403955,23.684415416407315,27.61280039403955,12109220
2009-01-09,25.151443481445312,27.384592110088676,23.89631576271123,27.384592110088676,5272587
2009-01-12,24.48312759399414,25.754556043326446,23.50510673029675,25.754556043326446,6595708
2009-01-13,24.124521255493164,24.760234374325854,23.765912721343362,24.450528209856202,4104761
2009-01-14,24.173423767089844,24.580932499706353,23.5051090034235,24.580932499706353,2777281
2009-01-15,23.814817428588867,24.173426031230072,23.309508321517047,23.961522354772637,3693599
2009-01-16,24.56462287902832,24.923231319187703,23.635504629139046,24.646124596257675,2131503
2009-01-19,25.510055541992188,25.721959217272047,24.466831325879305,25.232948695047845,2587926
2009-01-20,28.36260986328125,29.014623730652588,24.45052665905322,25.542648560374605,19101726
2009-01-21,26.471765518188477,28.98202032658819,26.113157056738316,28.98202032658819,11311625
2009-01-22,27.72690200805664,28.10180916807103,26.145767197471233,27.319393264181684,10535551
2009-01-23,28.118104934692383,28.460412660544897,26.862977343525188,28.183305879884283,7005930
2009-01-27,29.03093910217285,29.422147176929926,27.05859572046273,28.036617012793982,8487928
2009-01-28,29.682945251464844,29.829647963375173,28.68862343159802,29.63404508445358,6636133
